szoritani                 3 841344                     
szoritott                 3 591717                     
szornyu                   3 2488668                    
szoros                    5 154833                     
szorosabb                 3 369285                     
szorosan                  2 4121145                    
szorszalhasogatassal      1 3528441                    
szorul                    5 23289                      
szorulnak                 2 5185740                    
szorult                   3 2800161                    
szorzoszamokat            1 5329233                    
szoszoloja                3 2118333                    
szot                      20 1668303                   
szoval                    7 185745                     
szoveg                    11 187320                    
szovegbe                  2 2378208                    
szovegben                 2 4422180                    
szovege                   3 4452000                    
szoveget                  7 2745141                    
szovegtervezet            1 499086                     
szovesu                   1 4462710                    
szovetkezet               3 1186731                    
szovetkezeti              1 5065998                    
szovetkezve               2 1192527                    
szovetseg                 22 2955057                   
szovetsege                10 1361010                   
szovetsegenek             5 5573337                    
szovetseges               3 5499543                    
szovetsegese              2 1676262                    
szovetsegesek             1 5424069                    
szovetseget               3 5499480                    
szovetsegi                7 1359519                    
szovetsegre               1 5497380                    
szovivo                   7 4971246                    
szovivoje                 9 4481505                    
szovjet                   17 5027295                   
szovjetunio               3 4418589                    
szovjetunioba             2 1069572                    
sztaki                    2 3342612                    
sztalin                   6 5045733                    
sztrajk                   6 2724456                    
sztrajkfenyegetessel      1 2416722                    
sztrajkokat               1 5146617                    
sztrajkot                 4 5318229                    
szu                       3 2627835                    
szubjektiv                2 4560717                    
szubregionalis            1 1999683                    
szuk                      8 1675674                    
szukolkodo                2 515235                     
szukseg                   22 578886                    
szuksege                  10 4643016                   
szukseges                 24 3510444                   
szuksegesnek              10 1629474                   
szuksegessegerol          2 232848                     
szuksegesseget            2 3853626                    
szuksegszeru              1 581763                     
szuksegszeruseg           3 5276838                    
szukseguk                 4 3498096                    
szuksegunk                2 350595                     
szul                      2 1675632                    
szulest                   2 2487429                    
szuletesu                 1 1482369                    
szuletett                 17 1484364                   
szuletnek                 5 1258677                    
szulettek                 4 1349103                    
szulettem                 3 1349187                    
szulnek                   2 3128664                    
szulok                    6 5443032                    
szuloket                  3 5109405                    
szuneteben                2 4182234                    
szunt                     3 705831                     
szuntelen                 3 4317432                    
szuntetnenek              1 3515841                    
szuntetni                 3 4169571                    
szuperliberalis           1 499233                     
szurkolok                 2 3301263                    
szurne                    1 5498934                    
szuverenitas              3 880740                     
száma                     2 4253676                    
számokkal                 1 3129273                    
számolni                  1 5300610                    
számomra                  1 5321442                    
számon                    3 4913475                    
számára                   3 3828993                    
számát                    1 4945626                    
számít                    2 5136789                    
számítva                  1 4179504                    
száraz                    1 5122257                    
származású                2 5565735                    
származó                  1 2106594                    
százalék                  1 4104072                    
százaléka                 1 4544694                    
százalékkal               1 495369                     
százaléknál               1 460425                     
százalékos                1 4341813                    
százalékot                2 4341771                    
szép                      2 1734264                    
szó                       1 2643732                    
szóban                    1 941640                     
szól                      2 1747767                    
szóló                     3 3361281                    
szórvánnyá                2 3692682                    
szükség                   3 3490641                    
szükséges                 2 803481                     
született                 1 4707717                    
sz�m�ra                   1 1459017                    
sz�m�tott                 1 3199245                    
sz�m�zetik                1 2201241                    
sz�zad                    1 5234040                    
sándor                    1 3347568                    
sértõ                     1 3005268                    
sí                        1 279783                     
sísmica                   5 5174925                    
sódica                    1 3332868                    
sólido                    2 4661118                    
sólo                      3 1532643                    
sõt                       3 2923977                    
súlyos                    2 2541609                    
s�t                       1 4297314                    
t0                        5 304227                     
t1                        4 304101                     
t10                       4 2580333                    
t2                        5 303765                     
t3                        4 303681                     
t3776                     2 2457945                    
ta                        3 296709                     
ta1                       2 2643312                    
tab                       5 2635311                    
tabajdi                   4 2262897                    
tabla                     3 803943                     
tablazat                  5 4727604                    
table                     17 803586                    
tables                    15 4166022                   
tabor                     3 769944                     
tabora                    2 4068162                    
taborat                   2 2020536                    
taborban                  1 3152079                    
tabornak                  2 2643123                    
tabornok                  5 2623152                    
tabornokok                1 4601919                    
tabu                      1 1885653                    
tach                      5 1885716                    
tacitly                   2 3361029                    
tackle                    2 3569433                    
tacom                     4 784161                     
taconic                   5 2611476                    
tactic                    3 3363129                    
tactics                   21 5548473                   
tactile                   3 5553660                    
tafensw                   3 3539802                    
taft                      6 1886682                    
tag                       12 2634849                   
tagadasaval               2 5236581                    
tagadhatatlan             2 3880254                    
tagadja                   3 4446624                    
tagadni                   2 4449459                    
tagadta                   3 1213485                    
tagallamok                3 2008545                    
tagga                     2 93681                      
taggal                    1 831117                     
tagja                     22 28203                     
tagjai                    18 770343                    
tagjaik                   2 853713                     
tagjainak                 5 3895395                    
tagjait                   6 853587                     
tagjaival                 2 3872043                    
tagjanak                  3 509145                     
tagjat                    4 769398                     
tagjava                   3 875343                     
tagjaval                  2 1337574                    
tagok                     5 31689                      
tagorszagok               2 5274927                    
tagozatanak               5 5261655                    
tagozatra                 2 1226358                    
tagsag                    6 996639                     
tagsaga                   6 780738                     
tagsaganak                4 2023833                    
tagsagaval                2 2233938                    
tagsaghoz                 1 4750998                    
tagsagi                   2 781053                     
tagsagot                  3 711081                     
tagsagra                  5 709779                     
tagsagukat                2 5176731                    
tagsagunk                 3 4990734                    
tagu                      5 1845333                    
taho                      1 1845039                    
taht                      2 1844934                    
tai                       4 2634555                    
tail                      2 1844325                    
tailor                    3 4849992                    
tailored                  2 3495324                    
tais                      2 1844283                    
taiu                      2 1844220                    
taiwan                    17 5165979                   
tajarol                   2 871962                     
tajekoztassak             2 2331063                    
tajekoztatas              2 5294541                    
tajekoztatasa             2 2274636                    
tajekoztatast             4 2273670                    
tajekoztatjak             1 2084208                    
tajekoztato               2 516852                     
tajekoztatojan            4 1375962                    
tajekoztaton              7 5307603                    
tajekoztatot              2 5308044                    
tajekoztatott             3 1834917                    
tajekoztatta              6 5306343                    
tajekoztattak             4 1617504                    
tajikistan                3 927591                     
tak                       3 2634639                    
takacs                    4 3192210                    
takeover                  4 2007432                    
takes                     35 337428                    
takony                    2 3515505                    
taktikai                  2 327159                     
tal                       6 2634702                    
talajt                    2 3836301                    
talal                     7 443268                     
talalhatja                2 2836365                    
talalhato                 6 5329107                    
talalhatok                4 2838318                    
talalja                   6 3678003                    
talaljak                  4 4532430                    
talalkozast               2 4573569                    
talalkozik                4 1670382                    
talalkozni                5 1681848                    
talalkozo                 10 3505089                   
talalkozoja               3 5364891                    
talalkozojan              2 421722                     
talalkozojara             2 4109973                    
talalkozojat              3 421659                     
talalkozon                3 1681260                    
talalkozot                5 1681407                    
talalkozott               5 5437530                    
talalkoztunk              2 1733697                    
talalnak                  2 4453449                    
talalni                   4 3683085                    
talalt                    4 3832416                    
talalta                   8 3681783                    
talaltak                  7 4703706                    
talalunk                  4 4576635                    
talan                     31 443457                    
talcott                   4 4897473                    
tale                      8 1847916                    
talented                  2 3038343                    
tales                     7 441945                     
talese                    1 3903585                    
taligent                  3 4176228                    
talk                      16 1848273                   
talked                    8 4291644                    
talking                   7 5300904                    
talks                     25 436107                    
talk�                     2 1863225                    
tall                      2 1848231                    
tallahassee               2 4833423                    
tallassee                 5 1561287                    
tallon                    5 4309935                    
tallozo                   1 4437069                    
tally                     2 435225                     
tallózó                   1 1686279                    
talmadge                  9 345975                     
talmud                    2 4326567                    
talon                     4 433587                     
talongrp                  2 1431612                    
talpon                    2 4382469                    
talpra                    2 4382133                    
talán                     3 422499                     
tamadas                   8 331212                     
tamadasa                  1 4293639                    
tamadasait                2 2378985                    
tamadasok                 3 5462856                    
tamadast                  4 4293471                    
tamadja                   7 328881                     
tamadjak                  3 4144035                    
tamadni                   1 327621                     
tamado                    2 1922214                    
tamadott                  2 4654104                    
tamadt                    3 1923075                    
tamadta                   2 324261                     
tamadtak                  2 4430727                    
tamar                     1 444633                     
tamas                     22 444654                    
tamasalelnok              2 3182067                    
tamast                    2 1923600                    
tamaszkodik               2 1356159                    
también                   26 2606814                   
tame                      2 1847391                    
taming                    1 2122932                    
tamnet                    4 1670949                    
tamogat                   3 4273962                    
tamogatas                 9 5140758                    
tamogatasa                8 5425014                    
tamogatasaban             2 336336                     
tamogatasara              5 5553765                    
tamogatasat               6 761334                     
tamogatasaval             3 1055649                    
tamogatasban              2 5545512                    
tamogatasi                4 5424930                    
tamogatasok               2 766899                     
tamogatasra               2 737247                     
tamogatast                13 5424573                   
tamogatasukat             3 3409329                    
tamogatja                 16 5135844                   
tamogatjak                6 4698288                    
tamogatjuk                2 4728129                    
tamogatna                 2 5133366                    
tamogatnak                2 4620525                    
tamogatni                 5 5133870                    
tamogato                  4 4006800                    
tamogatok                 2 5127402                    
tamogatom                 2 5127360                    
tamogatta                 7 5124903                    
tamogattak                4 4503366                    
tamoil                    1 1730631                    
tampa                     3 452046                     
tampere                   2 4842180                    
tampering                 3 1305990                    
tamri                     3 452823                     
tamu                      6 1847097                    
tamucc                    4 1647345                    
tamug                     3 467901                     
tamuk                     2 467712                     
tamura                    1 1837143                    
tan                       8 2637117                    
tanacs                    13 2915787                   
tanacsa                   2 4695852                    
tanacsado                 4 4039455                    
tanacsadoi                3 191415                     
tanacsadoja               5 5228769                    
tanacsadok                2 191373                     
tanacsanak                5 2866962                    
tanacsi                   2 4695453                    
tanacskozasan             2 4234230                    
tanacskozason             7 4218480                    
tanacsos                  2 2673006                    
tanacsot                  2 2672964                    
tanacsulesen              1 2349900                    
tanar                     7 459795                     
tanara                    2 2927904                    
tanarok                   6 4765950                    
tancoltak                 1 407442                     
tandem                    5 2890125                    
tandij                    3 2887773                    
tandijat                  3 4254201                    
tandy                     3 461538                     
tangent                   1 1211679                    
tangible                  2 4938822                    
tanis                     1 399693                     
tanit                     2 399756                     
tanitasa                  2 28728                      
tanitokepzo               2 3087063                    
tanittatni                2 505428                     
tanjug                    4 3151995                    
tank                      5 1846992                    
tankokkal                 2 3999450                    
tankonyv                  2 5431713                    
tanks                     5 398433                     
tanto                     10 390999                    
tantra                    1 2417772                    
tantric                   1 3697407                    
tanubizonysagot           2 5548431                    
tanui                     2 390222                     
tanul                     2 390306                     
tanulastol                1 422415                     
tanulja                   2 4125471                    
tanulmany                 3 403410                     
tanulmanya                5 5275851                    
tanulmanyaban             3 4277427                    
tanulmanyok               2 5537364                    
tanulmanyt                3 5276124                    
tanulo                    3 2349732                    
tanulok                   3 4124022                    
tanulsag                  2 4043193                    
tanulsagos                2 5466657                    
tanult                    2 2350320                    
tanultak                  2 4029732                    
tanultam                  1 4029585                    
tanusitott                4 901173                     
tanuzasra                 1 2906127                    
tanyer                    2 2800980                    
tanzania                  2 2735922                    
taoism                    1 702345                     
taoist                    1 702366                     
taos                      3 1851507                    
tap                       6 2636907                    
tapadni                   2 1926792                    
tapasztalat               3 4616346                    
tapasztalata              4 5290110                    
tapasztalatai             2 5296473                    
tapasztalataimat          1 5524050                    
tapasztalatait            2 2482578                    
tapasztalatok             2 5291601                    
tapasztalhato             5 620571                     
tapasztalt                2 1518531                    
tapasztaltam              2 4493328                    
tape                      6 1851045                    
taped                     5 422562                     
tapes                     4 422667                     
tapping                   3 3607968                    
tar                       2 2636865                    
taranaki                  4 4230786                    
tarca                     14 529536                    
tarcakat                  2 936642                     
tarcakozi                 2 3720003                    
tarcanal                  2 910665                     
tardos                    2 4518381                    
target                    13 4439568                   
targeted                  11 4599630                   
targeting                 6 5233347                    
targets                   9 2073162                    
targya                    4 4426044                    
targyaban                 2 4298091                    
targyal                   4 4854003                    
targyalas                 5 4179546                    
targyalasa                3 908817                     
targyalasai               1 5484381                    
targyalasairol            2 2225853                    
targyalasait              1 764274                     
targyalasat               2 5484108                    
targyalasok               9 5472243                    
targyalasokat             8 5457039                    
targyalasokon             2 5411595                    
targyalasra               1 5469345                    
targyalast                5 910917                     
targyalja                 2 4176606                    
targyaljak                1 1045716                    
targyaljon                2 1050798                    
targyalnak                5 1166865                    
targyalni                 4 4178307                    
targyalt                  8 5549418                    
targyalta                 2 4175556                    
targyaltak                4 1258299                    
targyalunk                1 1241562                    
targyat                   3 4854087                    
targyban                  2 5524008                    
targyi                    2 4427199                    
targyilagos               4 2111004                    
targyszeruen              1 2263842                    
tarifas                   2 5601624                    
tariff                    6 4473105                    
tariffs                   7 5598495                    
tarja                     3 533673                     
tarkitjak                 2 1167957                    
tarkitva                  17 2880948                   
tarkitval                 3 1506204                    
tarleton                  2 1972341                    
tarlos                    2 5576088                    
tarsa                     1 474390                     
tarsadalmat               7 741993                     
tarsadalmi                27 958608                    
tarsadalom                19 960183                    
tarsadalomban             3 1538292                    
tarsadalombiztositas      2 2839431                    
tarsadalombiztositasi     5 3617775                    
tarsadalomnak             6 871836                     
tarsai                    5 5487153                    
tarsairol                 2 5424090                    
tarsasag                  11 2037966                   
tarsasagaban              3 5506914                    
tarsasaganak              2 5155857                    
tarsasagat                1 4837623                    
tarsasagi                 2 4958877                    
tarselnoke                2 5181834                    
tarstulajdonosa           2 3604965                    
tarsulasi                 2 4650744                    
tart                      30 1849449                   
tartak                    2 5464452                    
tartalma                  3 3547215                    
tartalmat                 5 4517289                    
tartalmaz                 8 4517121                    
tartalmaznak              3 2646189                    
tartalmaznia              1 2662191                    
tartalmazza               7 5116293                    
tartalmi                  5 3547110                    
tartalommal               1 1543290                    
tartan                    2 5464515                    
tartana                   5 3928281                    
tartanak                  14 3592113                   
tartando                  2 3590202                    
tartani                   15 3928554                   
tartania                  2 3588165                    
tartannet                 4 3253341                    
tartas                    2 5464914                    
tartasa                   4 3925551                    
tartasat                  3 3506874                    
tarthatatlan              3 3232698                    
tarthato                  7 1573341                    
tartható                  1 1575210                    
tartja                    32 5451096                   
tartjak                   16 4059132                   
tartjuk                   5 4046658                    
tarto                     11 473529                    
tartok                    4 5456556                    
tartom                    4 5456640                    
tartos                    5 5456934                    
tartott                   22 4142418                   
tartotta                  8 99876                      
tartottak                 14 1339275                   
tartottam                 2 1339569                    
tartottsajtotajekoztaton  1 4243050                    
tartozas                  4 433503                     
tartozasat                2 2965389                    
tartozast                 2 1824711                    
tartozik                  19 447321                    
tartozkodnak              3 1932525                    
tartozkodni               2 4397337                    
tartozkodo                5 4299876                    
tartozkodott              2 1894116                    
tartozkodtak              3 2088597                    
tartoznak                 7 4232907                    
tartozo                   10 4243113                   
tartozok                  2 451374                     
tartozokra                1 14553                      
tartozott                 2 4261257                    
tartozunk                 2 4059741                    
tartsanak                 2 2987103                    
tartson                   2 4220244                    
tartuffe                  3 3912573                    
tartunk                   4 4338957                    
tartva                    3 5442549                    
tartó                     1 477330                     
tas                       7 2636718                    
tasa                      7 1850499                    
tasas                     4 480648                     
tasb                      2 1850394                    
tasc                      6 1850268                    
tased                     4 484155                     
task                      17 1852011                   
tasks                     11 492093                    
tasman                    1 5033847                    
tasr                      2 1852893                    
tass                      24 1852389                   
tassie                    1 3725967                    
tassreported              2 808626                     
taste                     5 493920                     
tastes                    4 3702951                    
tasting                   3 5369112                    
tasty                     1 494109                     
taszari                   3 3438351                    
taszitottak               1 983640                     
tatars                    1 3343053                    
tate                      2 1853082                    
taught                    14 3988677                   
tauke                     9 1237215                    
taunting                  2 4565106                    
tauzin                    8 4978029                    
tavaly                    27 4771599                   
tavalyi                   12 4192209                   
tavasszal                 3 3226419                    
tavasza                   2 3438414                    
tavaszan                  3 1711563                    
tavaszi                   5 3438456                    
tavcsoves                 1 3763809                    
tavkozlesi                3 5418609                    
tavlatait                 2 567882                     
tavlati                   3 1692558                    
tavol                     5 1207290                    
tavolabbi                 2 847686                     
tavolitani                2 2420355                    
tavolrol                  2 4033869                    
tavon                     6 1207164                    
tavozasa                  2 1920555                    
tavozik                   2 4599861                    
tavozo                    2 4439841                    
tavoztak                  2 4083282                    
tavra                     3 1211994                    
tavu                      5 1851570                    
tax                       43 2635815                   
taxable                   3 451941                     
taxation                  11 5453427                   
taxed                     2 1279404                    
taxes                     25 1280013                   
taxi                      2 1854258                    
taxpayer                  5 5076624                    
taxpayers                 4 4221126                    
tayberry                  2 5165265                    
taykheewee                1 389613                     
taylor                    27 4160037                   
tayloru                   5 30555                      
taynet                    3 4123434                    
tazewell                  2 1439802                    
tb                        10 296352                    
tbc                       3 2635731                    
tbcnet                    3 4281354                    
tbe                       5 2635626                    
tblc                      3 1831641                    
tbo                       2 2637915                    
tbs                       3 2638167                    
tbsp                      2 1835043                    
tc                        7 296562                     
tc1                       4 2637033                    
tc3net                    4 4908603                    
tcac                      5 1836072                    
tcad                      2 1836177                    
tcb                       2 2637390                    
tcbi                      4 1836639                    
tccn                      3 1841784                    
tccsa                     3 2239797                    
tccw                      2 1842750                    
tcd                       5 2637495                    
tce                       4 2637600                    
tcf                       2 2637684                    
tcfarm                    5 4472496                    
tcgcs                     3 2131836                    
tcinc                     3 2104158                    
tcn                       3 2637327                    
tcoe                      2 1813791                    
tcp                       6 2639049                    
tcrc                      2 1812342                    
tcs                       5 2639280                    
tcsi                      1 1821813                    
tcsnet                    2 2888361                    
tctc                      4 1821330                    
tcu                       5 2639175                    
td                        4 295218                     
tdb                       4 2638629                    
tdc                       2 2638713                    
tdd                       8 2638797                    
tddc                      3 1822905                    
tde                       4 2638965                    
tdh                       3 2638335                    
tdi                       5 2638398                    
tdl                       4 2638545                    
tdnet                     2 2472288                    
tds                       4 3036306                    
tdsnet                    5 1455510                    
te                        16 294882                    
tea                       8 3035550                    
teach                     11 3657864                   
teacher                   16 1011864                   
teachers                  19 3819186                   
teachersoft               3 4283349                    
teaches                   7 1012200                    
teaching                  27 3871014                   
teachings                 7 776643                     
teachpoint                3 3215751                    
teachpoints               2 742560                     
teague                    6 4254411                    
teale                     2 3649170                    
team                      24 1948275                   
teams                     2 3649338                    
teamsters                 2 583023                     
tear                      3 1947771                    
teaser                    4 3868746                    
tec                       6 3035718                    
tech                      13 1946658                   
techcenter                2 3281523                    
techex                    2 23751                      
techline                  5 392826                     
technet                   4 5485053                    
technical                 30 4094202                   
technically               4 5249559                    
technicians               2 5558931                    
technik                   4 5484234                    
technikai                 7 4252878                    
technikaval               1 768579                     
technique                 28 4347441                   
techniques                55 3266214                   
techno                    2 156975                     
technological             19 3547761                   
technologically           3 3144204                    
technologies              14 5164320                   
technology                64 4479804                   
technonet                 3 5573442                    
technopol                 2 5566659                    
techreps                  4 2589972                    
tecinfo                   3 4998126                    
teclink                   5 2307039                    
tecnología                3 2470671                    
tecnologías               3 736806                     
tecnológica               2 2154012                    
tecpetrol                 1 2587011                    
tecs                      1 1946490                    
tectonic                  2 792960                     
ted                       3 3035844                    
teddy                     2 3750138                    
teeming                   2 3957240                    
teen                      4 1945860                    
teenage                   2 4661076                    
teenagers                 5 2745624                    
teendo                    4 1696002                    
teens                     2 3711981                    
teesz                     1 3716412                    
teeth                     5 3713493                    
tefka                     1 3731217                    
tegapi                    1 2635605                    
tegnap                    27 3130470                   
tegnapelott               1 332136                     
tegnapi                   21 1586676                   
tegnapisajtotajekoztatoja 5 3001110                    
tegye                     3 3506937                    
tegyek                    2 3408132                    
tegyen                    5 3408300                    
tegyenek                  5 3360777                    
tegyuk                    4 3409455                    
tegyunk                   2 4098066                    
tehat                     30 3517710                   
tehernek                  1 3016881                    
tehet                     3 3512754                    
tehetetlen                4 4287885                    
teheti                    2 3301704                    
teheto                    7 3301746                    
tehetunk                  1 1280559                    
tehát                     3 3605280                    
teh�t                     1 4458699                    
teikyo                    2 4293555                    
tek                       5 3035067                    
tekelec                   3 4672689                    
tekint                    1 5096658                    
tekintelyelvuseguket      1 5261991                    
tekintelyes               5 1050609                    
tekintenek                2 4317726                    
tekinteni                 5 2734410                    
tekintetben               6 4942098                    
tekinteteben              5 3901233                    
tekintett                 3 2732814                    
tekintette                2 3241014                    
tekintettel               5 4616808                    
tekintheto                6 4693521                    
tekinthetok               2 2721600                    
tekinti                   7 3230073                    
tekintik                  9 3061842                    
tekintoktol               1 3116967                    
tekintsunk                1 5313525                    
tekintve                  7 3071439                    
teknema                   2 182721                     
teknetwork                2 679413                     
teknutb                   3 591654                     
teksupport                4 2226756                    
tel                       17 3035172                   
telalink                  5 3985422                    
teldta                    3 578403                     
tele                      14 1940589                   
telebase                  2 5095062                    
telebyte                  4 4757298                    
telecheck                 5 1833006                    
telecom                   5 4409013                    
telecomm                  4 4325202                    
telecomms                 1 19719                      
telecommunication         2 5554437                    
telecommunications        16 3442488                   
telecomunicaciones        1 4807824                    
teledisc                  5 3855705                    
telefon                   3 4311300                    
telefonon                 2 529158                     
teleglobe                 3 15981                      
telegraf                  2 3080868                    
telegram                  3 3091452                    
telegraph                 2 2950122                    
telek                     2 3605469                    
telekom                   2 3947181                    
telematics                3 5205837                    
telemetry                 2 1375269                    
telenet                   3 3900330                    
telenor                   5 3888507                    
teleoperation             2 1535520                    
telepac                   5 3855327                    
telepath                  5 2354667                    
telephone                 33 5335848                   
telephony                 7 5334252                    
teleplex                  5 2586885                    
telepool                  2 2820174                    
teleport                  6 2802933                    
telepost                  5 2806188                    
telepulesek               2 1942962                    
telepulesekre             1 4887981                    
telepulesen               2 1942920                    
telepult                  1 676431                     
telesat                   2 3814020                    
teleserve                 3 2755242                    
telesis                   1 4086243                    
teleview                  5 4275453                    
televise                  2 4289250                    
televised                 4 4576929                    
television                33 3969252                   
televizio                 15 4714269                   
televizioban              6 831222                     
televiziobeszedeben       1 1693482                    
televizios                4 2887689                    
telex                     2 3605343                    
telfair                   4 2235576                    
teli                      2 1941303                    
telia                     6 3605007                    
telik                     2 3604860                    
teljes                    33 764904                    
teljesedik                2 4692219                    
teljesen                  23 858879                    
teljesiteni               5 586530                     
teljesitese               3 584430                     
teljesiteserol            2 919905                     
teljesitette              3 1820826                    
teljesiti                 6 1220730                    
teljesitmeny              2 743442                     
teljesitmenye             2 543207                     
teljesitmenyet            4 1852998                    
teljességében             1 3617376                    
teljesulhessen            2 1545075                    
teljesítménye             1 4515420                    
teljhatalmu               1 1414770                    
telkom                    8 744807                     
tell                      20 1941534                   
tellabs                   6 3798207                    
teller                    3 731682                     
